sample_id,band,dataset,uploader,pitch_med,motion_deg,input_sharpness,n_gen_frames,gen_f0,gen_flast,gen_ratio,gen_mean,gt_f0,gt_flast,gt_ratio,gt_mean,gen_mae,gt_floor_mae,mae_above_floor
vp_00031,top_down,tkc79/so100_lego_box_1,tkc79,7.575168414459993,671.7961120605469,36.35539595488442,16,172.64598813768478,133.73153013642877,0.7745996972081598,127.1375830362551,36.35539595488442,8.71671211136712,0.23976391625453464,11.971910615870025,1.2219737768173218,1.2267777919769287,-0.004804015159606934
vp_00032,top_down,lirislab/open_top_drawer_teabox,lirislab,7.951162129156478,445.8922119140625,29.48884507035149,16,104.28820076849311,85.38740950938315,0.8187638570744341,81.80342442716938,29.488845070351495,22.510314478174852,0.76335015575241,23.43989862365259,1.3681210279464722,1.2018251419067383,0.1662958860397339
vp_00033,top_down,lirislab/open_top_drawer_teabox,lirislab,7.951162129156478,475.7807221412658,25.88564778178533,16,112.68900624379512,96.10483429696413,0.8528323879988339,103.69630457138643,25.88564778178533,20.19517562866211,0.7801688332517782,21.019393460169102,1.2161505222320557,1.3408732414245605,-0.12472271919250488
vp_00034,top_down,lirislab/open_top_drawer_teabox,lirislab,7.951162129156478,469.7060852050781,28.45089841100905,16,108.63849604070188,85.8181185140833,0.7899420706371084,92.28123249380849,28.450898411009046,21.224276936679413,0.7459967214153316,22.886259789957606,1.340096116065979,1.5091174840927124,-0.1690213680267334
vp_00035,top_down,lirislab/open_top_drawer_teabox,lirislab,7.951162129156478,487.0940551757813,25.503561189609105,16,111.41403402145951,94.32132201194763,0.8465838513030931,95.2448511814722,25.503561189609105,19.906067500644262,0.7805210947549573,20.97303923767474,1.2663286924362183,1.3618650436401367,-0.09553635120391846
vp_00036,top_down,roboticshack/team-7-left-arm-grasp-motor,roboticshack,8.903432063294307,466.40625,247.62609313582317,16,432.6153365751728,174.63571767270565,0.4036743566578497,217.60618209098698,247.62609313582314,247.7394484313965,1.0004577679724194,251.02610551829338,1.440203070640564,1.375741958618164,0.0644611120223999
vp_00037,top_down,roboticshack/team-7-left-arm-grasp-motor,roboticshack,8.903432063294307,360.44921875,262.9946100036197,16,478.20383005127314,224.66922011375428,0.4698189474751705,225.66014156467747,262.9946100036197,251.0616818989648,0.9546267198957222,257.6781268248849,1.9668350219726562,1.973286747932434,-0.006451725959777832
vp_00038,top_down,roboticshack/team-7-left-arm-grasp-motor,roboticshack,8.903432063294307,467.880859375,272.01820571691724,16,495.839485581778,192.02897533640262,0.3872805230723085,241.59704837736908,272.01820571691724,193.2594251471519,0.7104650390480182,237.51363041825624,1.5436350107192993,1.440321445465088,0.10331356525421143
vp_00039,top_down,roboticshack/team-7-left-arm-grasp-motor,roboticshack,8.903432063294307,330.9375,263.7626541319848,16,426.42304071053866,144.39899690732364,0.33862850531335353,176.32395251615208,263.7626541319848,254.00216535373266,0.962995182880094,253.9332862587823,1.105918526649475,1.1762051582336426,-0.07028663158416748
vp_00040,top_down,356c/so100_duck_reposition_1,356c,11.23641570943012,270.1171875,2491.728381201416,16,1132.5613553756473,359.1586647437513,0.3171207131858288,459.6257707873452,2491.7283812014157,2318.5654500020237,0.9305048927055083,2385.4617276491886,1.0840641260147095,0.8254621028900146,0.2586020231246948
